BKL380_KIJ380,VHZ380_BWK380a,VHZ380_BWK380b,KIJ380_OZN380,KIJ380_GT380a,KIJ380_GT380b
-304.6,214.5,214.5,-31.2,161.8,161.8
-293.2,219.0,219.0,-36.0,157.4,157.4
-271.1,242.3,242.3,-50.8,170.7,170.7
-604.3,60.7,60.7,99.8,547.2,547.2
-543.2,61.9,61.9,83.8,500.6,500.6
-452.8,89.4,89.4,46.4,506.3,506.3
-304.7,195.4,195.4,-25.0,324.2,324.2
-27.1,366.6,366.6,-159.1,194.7,194.7
-81.2,353.9,353.9,-145.2,342.8,342.8
-200.6,277.4,277.4,-98.3,498.7,498.7
30.5,417.6,417.6,-215.8,557.6,557.6
92.5,457.1,457.1,-250.7,639.7,639.7
-34.6,369.4,369.4,-192.6,973.4,973.4
45.8,428.2,428.2,-233.2,930.2,930.2
159.1,498.8,498.8,-289.9,928.3,928.3
153.9,497.4,497.4,-288.3,958.9,958.9
205.3,501.3,501.3,-305.5,995.5,995.5
113.3,440.6,440.6,-258.1,1007.8,1007.8
-55.0,284.9,284.9,-146.2,856.0,856.0
-153.9,200.6,200.6,-69.2,458.6,458.6
-64.3,222.8,222.8,-101.8,390.6,390.6
-45.8,227.6,227.6,-107.8,349.3,349.3
96.6,392.6,392.6,-202.6,196.7,196.7
104.9,430.0,430.0,-223.7,271.8,271.8
171.0,463.7,463.7,-260.4,385.6,385.6
172.9,466.0,466.0,-261.9,382.3,382.3
179.6,428.3,428.3,-245.1,316.8,316.8
124.5,392.7,392.7,-211.5,233.0,233.0
47.0,390.1,390.1,-188.1,209.6,209.6
-57.7,319.7,319.7,-129.1,114.2,114.2
61.5,264.2,264.2,-127.2,52.9,52.9
154.3,330.7,330.7,-187.9,233.9,233.9
207.7,369.2,369.2,-224.5,238.7,238.7
276.9,367.4,367.4,-245.2,310.4,310.4
351.8,320.0,320.0,-245.1,306.7,306.7
415.5,320.5,320.5,-264.4,352.4,352.4
353.8,309.0,309.0,-254.1,506.8,506.8
299.9,272.2,272.2,-222.6,496.3,496.3
218.0,277.3,277.3,-203.4,539.1,539.1
304.5,278.7,278.7,-228.9,564.7,564.7
223.9,227.2,227.2,-194.3,700.1,700.1
136.5,161.4,161.4,-149.5,767.9,767.9
126.3,129.2,129.2,-124.9,524.2,524.2
120.1,143.2,143.2,-123.6,347.3,347.3
271.5,302.0,302.0,-215.2,88.3,88.3
223.2,371.5,371.5,-235.7,197.6,197.6
194.1,449.1,449.1,-266.8,363.0,363.0
205.8,469.6,469.6,-279.9,389.0,389.0
203.7,480.3,480.3,-284.5,404.8,404.8
191.3,472.2,472.2,-275.8,350.7,350.7
189.3,472.2,472.2,-275.6,360.3,360.3
183.6,467.5,467.5,-270.6,320.0,320.0
167.3,457.1,457.1,-259.5,252.7,252.7
-50.7,327.8,327.8,-157.3,377.7,377.7
-14.2,362.8,362.8,-177.4,347.4,347.4
47.1,412.7,412.7,-205.6,223.5,223.5
4.6,397.7,397.7,-187.1,222.4,222.4
-63.8,370.8,370.8,-155.0,182.2,182.2
-84.8,363.1,363.1,-145.6,177.4,177.4
-1.1,347.1,347.1,-159.2,89.0,89.0
46.3,307.7,307.7,-164.4,67.3,67.3
115.6,323.1,323.1,-193.9,179.6,179.6
184.9,332.7,332.7,-218.9,226.7,226.7
216.2,307.8,307.8,-214.4,156.1,156.1
50.9,160.6,160.6,-121.0,305.0,305.0
-106.2,25.7,25.7,-33.2,414.9,414.9
-162.4,-21.4,-21.4,7.4,404.4,404.4
-34.6,11.0,11.0,-44.2,334.0,334.0
-206.2,-68.9,-68.9,29.1,129.0,129.0
30.9,69.4,69.4,-77.8,-110.3,-110.3
-3.6,53.5,53.5,-59.5,-165.8,-165.8
-2.5,43.1,43.1,-54.0,-205.1,-205.1
105.5,73.7,73.7,-80.2,-248.9,-248.9
74.0,87.4,87.4,-79.2,-197.2,-197.2
49.1,99.3,99.3,-77.5,-171.1,-171.1
-35.4,76.3,76.3,-44.6,-174.0,-174.0
-91.9,122.9,122.9,-47.2,-86.3,-86.3
-334.7,79.2,79.2,28.2,63.9,63.9
-147.5,291.1,291.1,-103.6,97.8,97.8
-67.3,326.1,326.1,-135.6,47.4,47.4
-60.1,300.7,300.7,-124.5,-14.4,-14.4
-145.7,212.2,212.2,-55.9,-205.2,-205.2
-74.5,188.2,188.2,-63.2,-266.5,-266.5
-212.2,42.8,42.8,19.1,-29.2,-29.2
-107.0,49.2,49.2,3.9,-146.7,-146.7
-4.6,99.7,99.7,-32.8,-467.0,-467.0
-36.1,69.3,69.3,-15.4,-408.9,-408.9
-18.6,74.4,74.4,-17.8,-482.8,-482.8
-234.6,-52.4,-52.4,78.1,-247.6,-247.6
-293.7,-93.0,-93.0,100.8,-77.0,-77.0
-355.6,-122.4,-122.4,134.8,-49.9,-49.9
-235.4,-57.2,-57.2,83.2,-183.6,-183.6
-267.3,-74.5,-74.5,113.3,-502.7,-502.7
-229.2,-57.4,-57.4,95.4,-705.0,-705.0
-265.4,-97.8,-97.8,118.6,-682.7,-682.7
-184.1,-81.8,-81.8,76.4,-430.8,-430.8
-91.1,-15.0,-15.0,42.9,-755.1,-755.1
-128.4,-43.7,-43.7,70.8,-756.3,-756.3
-231.6,-110.5,-110.5,112.5,-515.4,-515.4
-89.3,-28.2,-28.2,45.6,-586.0,-586.0
-360.1,-187.5,-187.5,165.6,-294.5,-294.5
-529.0,-292.8,-292.8,228.0,12.3,12.3
-452.1,-244.9,-244.9,186.7,-25.0,-25.0
-240.8,-87.4,-87.4,62.7,-196.5,-196.5
-321.2,-81.5,-81.5,110.4,-695.4,-695.4
-209.9,-28.6,-28.6,44.7,-400.4,-400.4
-333.5,-102.5,-102.5,101.2,-193.2,-193.2
-303.7,-74.8,-74.8,88.3,-157.4,-157.4
-179.1,34.6,34.6,10.2,-222.9,-222.9
-167.9,27.8,27.8,4.5,-17.0,-17.0
-219.0,17.0,17.0,16.8,139.8,139.8
-171.9,65.4,65.4,-11.1,121.7,121.7
-20.4,174.6,174.6,-96.9,173.7,173.7
-208.2,124.3,124.3,-31.1,282.3,282.3
-55.2,243.5,243.5,-123.5,367.4,367.4
-203.6,153.9,153.9,-64.5,660.1,660.1
-214.2,177.4,177.4,-72.5,679.3,679.3
-66.8,262.8,262.8,-125.5,260.8,260.8
55.6,297.5,297.5,-173.6,251.4,251.4
78.9,324.6,324.6,-188.0,203.6,203.6
186.4,360.3,360.3,-213.4,-151.7,-151.7
148.0,349.6,349.6,-197.2,-178.9,-178.9
157.5,386.1,386.1,-220.3,-36.9,-36.9
113.6,421.7,421.7,-228.0,101.7,101.7
-169.0,295.8,295.8,-111.7,293.5,293.5
-90.3,346.6,346.6,-154.3,279.9,279.9
-132.3,334.4,334.4,-136.7,258.3,258.3
68.8,451.2,451.2,-228.5,102.7,102.7
-61.9,372.6,372.6,-172.8,308.2,308.2
-27.5,413.9,413.9,-183.9,54.9,54.9
17.7,432.8,432.8,-208.0,159.0,159.0
-51.3,377.2,377.2,-192.5,660.5,660.5
87.0,447.8,447.8,-240.1,699.1,699.1
73.9,454.0,454.0,-244.1,858.5,858.5
-10.9,422.9,422.9,-206.3,840.7,840.7
-50.8,406.4,406.4,-186.8,804.0,804.0
-4.9,427.9,427.9,-211.4,882.3,882.3
2.0,418.7,418.7,-207.8,834.3,834.3
-30.4,366.7,366.7,-196.7,1096.2,1096.2
-77.3,328.2,328.2,-156.7,774.4,774.4
-51.3,328.8,328.8,-160.3,648.7,648.7
-4.7,354.0,354.0,-177.8,537.3,537.3
122.2,412.7,412.7,-239.0,601.1,601.1
92.8,385.5,385.5,-226.9,710.9,710.9
164.1,434.7,434.7,-258.8,597.3,597.3
17.3,353.8,353.8,-190.7,660.5,660.5
-94.9,310.1,310.1,-135.4,530.2,530.2
-62.6,342.2,342.2,-149.8,573.3,573.3
-146.1,293.6,293.6,-109.2,431.0,431.0
-293.5,186.0,186.0,-47.0,937.5,937.5
-0.0,385.0,385.0,-174.1,391.2,391.2
-132.3,297.3,297.3,-119.3,683.0,683.0
-87.8,352.7,352.7,-134.4,360.8,360.8
-155.9,323.3,323.3,-100.1,281.7,281.7
-17.6,368.3,368.3,-180.1,608.5,608.5
131.8,441.5,441.5,-259.4,824.5,824.5
-136.9,324.9,324.9,-144.6,858.8,858.8
32.6,436.3,436.3,-226.9,765.8,765.8
98.9,474.7,474.7,-263.3,856.3,856.3
112.7,481.8,481.8,-272.3,911.4,911.4
4.8,426.2,426.2,-218.7,854.4,854.4
-115.4,355.7,355.7,-159.8,858.7,858.7
-206.8,292.1,292.1,-106.9,737.5,737.5
-335.6,210.4,210.4,-23.2,503.0,503.0
-221.5,203.1,203.1,-45.6,306.0,306.0
76.4,296.9,296.9,-160.5,204.4,204.4
198.0,286.3,286.3,-199.5,374.4,374.4
291.9,292.0,292.0,-227.7,361.5,361.5
253.4,262.9,262.9,-201.9,292.0,292.0
235.6,263.3,263.3,-196.9,279.5,279.5
95.3,184.7,184.7,-117.3,83.6,83.6
85.1,141.1,141.1,-90.9,-56.1,-56.1
102.1,107.0,107.0,-76.8,-180.0,-180.0
66.9,51.0,51.0,-63.6,-9.1,-9.1
208.0,137.7,137.7,-128.1,-135.9,-135.9
228.8,137.9,137.9,-136.8,-77.2,-77.2
70.8,73.3,73.3,-60.5,-205.6,-205.6
327.6,218.3,218.3,-172.9,-325.4,-325.4
292.7,221.8,221.8,-171.5,-148.3,-148.3
156.7,162.7,162.7,-131.9,273.5,273.5
51.2,149.5,149.5,-93.9,254.1,254.1
116.6,192.8,192.8,-132.9,222.3,222.3
134.0,218.9,218.9,-145.5,208.5,208.5
22.1,159.5,159.5,-88.9,162.7,162.7
-52.5,105.0,105.0,-50.7,220.8,220.8
-132.2,97.9,97.9,-21.4,129.4,129.4
-339.0,20.1,20.1,76.7,38.4,38.4
-477.2,-124.7,-124.7,142.0,478.6,478.6
-156.0,-8.5,-8.5,9.9,395.1,395.1
230.8,176.2,176.2,-147.0,-24.6,-24.6
127.7,126.6,126.6,-107.3,-60.3,-60.3
82.1,103.9,103.9,-82.7,-123.7,-123.7
66.5,134.7,134.7,-97.1,-279.2,-279.2
29.5,121.7,121.7,-77.2,-372.3,-372.3
81.0,152.8,152.8,-107.6,-285.0,-285.0
-103.1,101.8,101.8,-30.0,-412.3,-412.3
-157.7,74.1,74.1,13.7,-270.8,-270.8
-43.7,203.6,203.6,-57.8,-469.1,-469.1
-136.8,167.3,167.3,-32.9,-164.6,-164.6
-144.7,133.4,133.4,-15.9,-194.5,-194.5
-68.9,120.1,120.1,-34.5,-137.9,-137.9
-83.5,113.6,113.6,-25.5,-166.9,-166.9
12.8,232.4,232.4,-96.3,-143.3,-143.3
-116.8,209.7,209.7,-62.5,98.9,98.9
-95.6,216.8,216.8,-56.6,92.8,92.8
-353.9,109.2,109.2,46.9,125.5,125.5
-333.9,122.3,122.3,26.7,325.2,325.2
-348.5,129.5,129.5,26.3,367.8,367.8
-379.2,149.4,149.4,23.1,461.2,461.2
-724.9,-25.2,-25.2,181.0,542.3,542.3
-648.8,22.6,22.6,161.6,284.4,284.4
-684.2,-64.1,-64.1,173.5,782.5,782.5
-362.9,132.4,132.4,34.4,276.6,276.6
-371.4,99.8,99.8,33.2,560.1,560.1
-353.0,122.8,122.8,29.9,365.8,365.8
-171.7,221.7,221.7,-66.5,540.4,540.4
-19.0,337.9,337.9,-137.2,286.0,286.0
-193.0,212.7,212.7,-67.7,786.5,786.5
-18.4,336.1,336.1,-142.1,403.5,403.5
-157.5,259.9,259.9,-81.2,545.0,545.0
-259.9,202.1,202.1,-37.3,678.8,678.8
-277.6,173.3,173.3,-29.8,812.1,812.1
-120.6,266.2,266.2,-104.0,738.6,738.6
-125.5,269.3,269.3,-93.0,509.4,509.4
-87.4,311.8,311.8,-110.0,352.6,352.6
-45.8,315.8,315.8,-139.1,515.1,515.1
164.6,436.3,436.3,-246.8,627.9,627.9
123.2,419.0,419.0,-234.5,771.6,771.6
133.9,489.5,489.5,-288.5,990.8,990.8
6.1,442.7,442.7,-231.6,965.2,965.2
-79.7,392.3,392.3,-188.2,985.0,985.0
-31.5,430.0,430.0,-216.5,996.0,996.0
-61.1,415.5,415.5,-202.1,981.1,981.1
-70.2,409.7,409.7,-193.0,875.1,875.1
-178.1,338.5,338.5,-132.5,751.1,751.1
-222.2,281.5,281.5,-103.2,756.4,756.4
-106.7,322.5,322.5,-153.7,764.4,764.4
-20.2,357.1,357.1,-189.4,713.5,713.5
254.6,507.4,507.4,-318.6,628.7,628.7
295.4,522.2,522.2,-336.7,634.7,634.7
227.4,496.5,496.5,-305.7,609.9,609.9
289.4,520.2,520.2,-334.2,636.7,636.7
269.7,508.3,508.3,-321.2,564.2,564.2
-23.3,359.3,359.3,-186.2,792.1,792.1
-20.2,350.2,350.2,-189.5,893.3,893.3
-48.4,347.1,347.1,-161.6,501.9,501.9
73.9,411.1,411.1,-215.1,422.4,422.4
151.9,433.5,433.5,-248.4,484.3,484.3
188.7,424.4,424.4,-254.4,478.0,478.0
159.2,389.9,389.9,-229.2,415.9,415.9
147.8,345.1,345.1,-219.6,641.4,641.4
-81.2,181.7,181.7,-85.3,478.7,478.7
8.6,121.0,121.0,-72.1,229.9,229.9
-17.0,62.5,62.5,-36.4,137.5,137.5
-120.3,-13.3,-13.3,30.8,-30.4,-30.4
-250.9,-106.3,-106.3,100.3,15.8,15.8
-356.8,-163.6,-163.6,160.9,-157.8,-157.8
-366.3,-179.5,-179.5,171.4,-202.6,-202.6
-281.7,-127.6,-127.6,135.2,-175.8,-175.8
-530.9,-275.2,-275.2,254.6,-104.0,-104.0
-596.3,-318.1,-318.1,285.9,-84.2,-84.2
-537.4,-281.9,-281.9,257.7,-158.8,-158.8
-411.7,-208.0,-208.0,192.6,-125.9,-125.9
-458.6,-194.0,-194.0,197.8,-74.3,-74.3
-492.3,-155.4,-155.4,185.9,65.4,65.4
-404.7,-3.3,-3.3,111.7,-77.2,-77.2
-520.2,22.3,22.3,128.0,71.5,71.5
-627.6,22.0,22.0,156.5,118.0,118.0
-650.2,36.9,36.9,151.4,235.2,235.2
-793.5,-57.6,-57.6,214.3,465.2,465.2
-626.2,30.7,30.7,132.7,477.8,477.8
-261.4,244.7,244.7,-34.5,224.3,224.3
-195.0,264.9,264.9,-73.7,358.7,358.7
-123.1,303.3,303.3,-116.0,524.1,524.1
-134.7,304.8,304.8,-112.6,536.1,536.1
-318.8,190.0,190.0,-28.4,777.1,777.1
-176.7,320.7,320.7,-134.9,1008.8,1008.8
-52.0,415.6,415.6,-198.8,908.6,908.6
-251.1,305.6,305.6,-106.8,1004.1,1004.1
-19.8,430.8,430.8,-214.1,916.3,916.3
-113.6,367.1,367.1,-168.6,992.5,992.5
-164.4,304.0,304.0,-134.9,1052.3,1052.3
-139.4,312.0,312.0,-145.5,1054.8,1054.8
-85.2,357.8,357.8,-168.4,863.8,863.8
-117.1,351.4,351.4,-154.9,805.5,805.5
-66.1,379.5,379.5,-177.7,744.2,744.2
27.2,434.9,434.9,-223.3,733.3,733.3
27.3,433.3,433.3,-223.7,768.5,768.5
20.0,404.8,404.8,-207.5,716.9,716.9
29.5,413.9,413.9,-214.5,728.8,728.8
38.6,429.2,429.2,-225.0,768.2,768.2
148.7,473.3,473.3,-278.8,888.1,888.1
114.3,451.4,451.4,-256.7,796.6,796.6
156.7,456.5,456.5,-266.2,651.9,651.9
157.7,463.4,463.4,-268.6,623.5,623.5
137.7,465.0,465.0,-263.2,603.4,603.4
174.0,478.2,478.2,-281.9,694.6,694.6
216.5,452.6,452.6,-283.4,722.9,722.9
234.7,435.7,435.7,-281.8,748.3,748.3
63.4,331.4,331.4,-212.5,1121.7,1121.7
79.4,350.7,350.7,-190.3,796.9,796.9
87.1,385.2,385.2,-211.9,937.4,937.4
54.9,383.6,383.6,-202.3,937.7,937.7
39.0,377.9,377.9,-195.3,936.2,936.2
17.8,362.6,362.6,-181.4,896.5,896.5
74.7,387.8,387.8,-208.3,896.3,896.3
17.6,315.6,315.6,-180.0,1111.8,1111.8
13.9,307.1,307.1,-156.6,658.2,658.2
-30.3,266.8,266.8,-127.8,579.0,579.0
55.5,308.5,308.5,-165.8,532.4,532.4
258.4,421.1,421.1,-260.3,453.4,453.4
247.7,416.6,416.6,-254.5,426.3,426.3
256.6,420.8,420.8,-259.3,440.5,440.5
292.7,434.3,434.3,-276.6,474.5,474.5
12.6,282.9,282.9,-145.0,540.6,540.6
17.6,278.3,278.3,-146.6,565.4,565.4
-140.8,203.9,203.9,-68.8,613.1,613.1
-88.9,214.0,214.0,-87.7,579.7,579.7
18.0,270.4,270.4,-140.4,617.0,617.0
50.3,271.2,271.2,-146.2,547.8,547.8
-28.0,232.9,232.9,-100.8,391.0,391.0
-194.8,138.8,138.8,-8.1,202.4,202.4
-254.2,91.6,91.6,27.2,65.3,65.3
21.5,221.7,221.7,-110.2,281.7,281.7
-15.4,289.3,289.3,-140.6,469.9,469.9
-85.4,283.5,283.5,-137.2,865.7,865.7
28.4,391.9,391.9,-198.7,697.7,697.7
42.1,404.8,404.8,-211.8,815.8,815.8
-41.1,372.4,372.4,-173.1,771.4,771.4
-90.2,351.1,351.1,-148.2,712.4,712.4
-332.0,168.9,168.9,-29.6,991.8,991.8
-481.3,80.0,80.0,54.4,717.9,717.9
-357.3,120.8,120.8,3.4,674.3,674.3
-177.0,211.4,211.4,-75.6,539.7,539.7
-72.1,274.9,274.9,-125.1,479.8,479.8
139.6,400.3,400.3,-220.1,271.5,271.5
173.3,410.0,410.0,-235.8,339.4,339.4
167.3,392.8,392.8,-225.2,296.5,296.5
168.4,381.2,381.2,-219.5,268.0,268.0
-22.7,274.8,274.8,-137.3,473.5,473.5
-251.3,178.8,178.8,-45.4,789.8,789.8
-83.8,269.1,269.1,-124.7,749.0,749.0
56.6,340.3,340.3,-199.4,941.1,941.1
102.3,358.8,358.8,-220.6,958.8,958.8
58.3,343.3,343.3,-202.5,979.2,979.2
29.6,347.3,347.3,-181.1,544.1,544.1
7.7,334.6,334.6,-178.8,736.6,736.6
127.3,413.8,413.8,-229.9,507.1,507.1
74.7,412.6,412.6,-234.3,805.7,805.7
28.4,372.5,372.5,-217.4,1041.5,1041.5
94.6,443.7,443.7,-244.4,714.3,714.3
127.4,456.3,456.3,-260.2,752.8,752.8
72.9,428.0,428.0,-246.0,979.9,979.9
-80.0,341.6,341.6,-172.1,992.4,992.4
-277.5,225.2,225.2,-68.4,846.2,846.2
-309.6,180.5,180.5,-44.0,796.9,796.9
-388.2,139.5,139.5,2.0,752.6,752.6
19.4,353.8,353.8,-172.1,334.7,334.7
59.3,365.6,365.6,-188.4,356.3,356.3
14.2,335.0,335.0,-169.9,474.1,474.1
143.6,387.9,387.9,-217.0,305.3,305.3
110.5,367.0,367.0,-201.8,336.8,336.8
146.7,388.5,388.5,-215.3,244.6,244.6
-69.6,245.3,245.3,-111.6,435.1,435.1
-100.4,199.8,199.8,-80.4,309.3,309.3
-52.2,202.8,202.8,-87.9,146.1,146.1
-108.3,175.6,175.6,-65.9,240.2,240.2
22.4,232.9,232.9,-122.3,215.8,215.8
-31.9,244.1,244.1,-105.7,134.8,134.8
16.0,319.3,319.3,-144.4,110.0,110.0
125.7,344.5,344.5,-199.2,248.1,248.1
-125.9,188.0,188.0,-68.5,239.1,239.1
357.9,385.1,385.1,-268.5,9.1,9.1
93.6,210.7,210.7,-136.7,177.8,177.8
142.0,200.2,200.2,-150.6,272.2,272.2
174.5,205.6,205.6,-162.6,292.2,292.2
226.1,264.9,264.9,-195.1,211.6,211.6
139.9,242.0,242.0,-171.5,369.0,369.0
97.7,197.9,197.9,-148.4,429.1,429.1
249.4,222.0,222.0,-208.7,505.4,505.4
317.1,288.5,288.5,-237.7,181.2,181.2
632.7,468.8,468.8,-379.6,-108.1,-108.1
487.5,388.8,388.8,-307.4,-257.3,-257.3
480.7,365.4,365.4,-293.4,-315.6,-315.6
542.2,349.2,349.2,-302.1,-356.7,-356.7
578.0,356.4,356.4,-320.3,-320.8,-320.8
454.9,332.4,332.4,-274.0,-369.7,-369.7
229.8,264.8,264.8,-190.3,-276.8,-276.8
91.3,200.6,200.6,-134.7,-139.2,-139.2
116.4,181.7,181.7,-123.2,-204.9,-204.9
388.1,341.7,341.7,-243.3,-490.7,-490.7
392.1,397.3,397.3,-276.6,-256.9,-256.9
170.8,369.2,369.2,-195.8,-379.8,-379.8
190.4,438.5,438.5,-238.0,-112.3,-112.3
60.4,396.7,396.7,-185.3,-52.1,-52.1
173.0,441.5,441.5,-250.3,318.8,318.8
103.1,335.0,335.0,-189.5,524.8,524.8
111.9,353.3,353.3,-204.0,653.0,653.0
96.8,382.9,382.9,-216.2,762.9,762.9
-45.5,377.5,377.5,-173.5,736.9,736.9
-33.9,395.7,395.7,-185.9,774.0,774.0
-27.0,384.9,384.9,-193.2,932.4,932.4
-123.5,318.9,318.9,-145.7,939.0,939.0
-366.1,156.4,156.4,-12.0,727.7,727.7
-385.9,137.7,137.7,10.1,645.7,645.7
-110.7,265.2,265.2,-103.1,387.1,387.1
-121.3,224.7,224.7,-92.2,512.6,512.6
-91.2,204.2,204.2,-90.1,448.7,448.7
26.0,192.8,192.8,-112.3,325.8,325.8
194.9,240.3,240.3,-171.4,204.7,204.7
91.3,146.3,146.3,-104.5,160.5,160.5
232.0,177.3,177.3,-156.0,177.2,177.2
160.8,114.1,114.1,-110.1,136.5,136.5
299.2,163.5,163.5,-159.1,-43.0,-43.0
389.0,197.9,197.9,-213.9,171.6,171.6
359.9,200.7,200.7,-208.6,223.1,223.1
327.2,195.6,195.6,-197.2,238.1,238.1
394.3,267.6,267.6,-226.6,-39.1,-39.1
258.6,187.4,187.4,-160.4,151.4,151.4
261.1,199.6,199.6,-171.1,266.7,266.7
478.7,366.6,366.6,-298.2,-108.5,-108.5
242.6,225.9,225.9,-186.6,64.3,64.3
43.1,126.8,126.8,-85.6,-65.5,-65.5
-19.3,74.9,74.9,-56.8,96.9,96.9
-174.6,-17.2,-17.2,19.7,128.4,128.4
-217.1,-49.8,-49.8,49.1,21.3,21.3
-125.6,-18.8,-18.8,8.9,58.7,58.7
-78.4,31.2,31.2,-29.1,152.9,152.9
-128.6,58.4,58.4,-26.7,138.1,138.1
-124.4,103.8,103.8,-49.6,194.8,194.8
-124.6,142.0,142.0,-69.1,284.0,284.0
-184.8,177.8,177.8,-72.2,418.2,418.2
-341.8,143.3,143.3,-11.5,357.2,357.2
-314.5,175.4,175.4,-37.8,505.4,505.4
-155.6,272.0,272.0,-115.8,465.7,465.7
16.9,370.3,370.3,-200.2,460.7,460.7
-166.7,250.9,250.9,-114.0,635.4,635.4
-335.4,161.0,161.0,-22.4,402.2,402.2
-351.8,178.0,178.0,-18.1,306.0,306.0
-322.2,191.2,191.2,-31.7,324.4,324.4
-330.1,156.6,156.6,-22.8,428.3,428.3
-230.9,205.9,205.9,-59.4,256.1,256.1
-215.6,146.9,146.9,-50.7,437.9,437.9
-26.3,214.4,214.4,-108.5,66.8,66.8
-132.6,133.9,133.9,-50.7,205.0,205.0
-61.3,158.8,158.8,-85.7,341.8,341.8
-79.1,182.8,182.8,-94.8,454.4,454.4
-134.5,193.7,193.7,-86.2,519.5,519.5
-113.5,256.0,256.0,-117.5,568.4,568.4
-190.8,281.7,281.7,-119.5,850.4,850.4
-182.8,319.9,319.9,-138.3,905.2,905.2
-225.0,290.2,290.2,-114.1,862.2,862.2
-175.8,307.1,307.1,-135.1,860.5,860.5
-253.3,260.3,260.3,-86.3,645.0,645.0
-274.3,245.4,245.4,-71.3,560.2,560.2
-316.0,207.0,207.0,-54.9,739.2,739.2
6.9,402.2,402.2,-201.5,422.2,422.2
-45.3,365.0,365.0,-166.9,300.3,300.3
-31.2,358.6,358.6,-167.3,277.1,277.1
-20.9,361.0,361.0,-171.6,287.3,287.3
-130.1,302.3,302.3,-120.1,291.5,291.5
-140.1,262.9,262.9,-98.6,326.0,326.0
47.5,342.9,342.9,-175.9,223.9,223.9
56.2,312.7,312.7,-161.1,97.0,97.0
38.2,298.7,298.7,-151.0,123.1,123.1
-207.3,159.8,159.8,-34.1,198.5,198.5
30.0,265.3,265.3,-148.2,370.5,370.5
-77.9,202.4,202.4,-105.7,471.5,471.5
68.0,277.2,277.2,-154.5,28.5,28.5
-71.2,147.9,147.9,-61.3,-61.5,-61.5
-110.3,68.1,68.1,-17.8,-106.9,-106.9
22.6,88.8,88.8,-58.7,-188.1,-188.1
-107.4,-24.6,-24.6,16.4,-127.5,-127.5
-261.5,-122.8,-122.8,95.7,-112.7,-112.7
-381.0,-222.5,-222.5,145.2,104.2,104.2
-298.4,-197.6,-197.6,105.8,-37.8,-37.8
-224.1,-147.5,-147.5,78.9,-451.6,-451.6
-101.5,-80.5,-80.5,32.3,-720.1,-720.1
-42.5,-46.7,-46.7,7.9,-815.4,-815.4
146.0,62.7,62.7,-79.3,-938.8,-938.8
205.5,92.9,92.9,-112.3,-838.3,-838.3
236.6,127.2,127.2,-131.0,-900.7,-900.7
39.7,33.6,33.6,-50.8,-708.1,-708.1
101.0,93.1,93.1,-86.6,-775.9,-775.9
101.1,121.4,121.4,-90.9,-895.8,-895.8
-33.7,48.2,48.2,-44.7,-551.3,-551.3
-68.9,94.0,94.0,-52.1,-517.0,-517.0
-6.4,187.6,187.6,-99.2,-602.9,-602.9
-71.5,248.3,248.3,-115.7,-348.2,-348.2
-165.6,286.9,286.9,-99.4,-264.5,-264.5
-170.4,294.7,294.7,-106.9,190.0,190.0
-122.7,326.7,326.7,-142.9,452.5,452.5
-86.1,379.7,379.7,-163.1,622.8,622.8
-241.7,266.8,266.8,-86.1,837.8,837.8
-197.7,299.1,299.1,-102.3,696.8,696.8
-85.8,324.2,324.2,-152.2,882.4,882.4
-139.4,237.2,237.2,-97.8,770.4,770.4
-147.5,270.6,270.6,-120.6,978.5,978.5
-294.5,201.3,201.3,-55.1,939.9,939.9
-312.7,194.5,194.5,-44.1,774.7,774.7
-328.5,170.9,170.9,-33.1,752.8,752.8
-265.7,191.8,191.8,-59.2,734.6,734.6
40.2,386.1,386.1,-192.4,277.5,277.5
-82.8,315.2,315.2,-136.8,512.1,512.1
-10.7,340.0,340.0,-170.4,418.4,418.4
-13.7,348.8,348.8,-166.5,454.8,454.8
41.5,391.8,391.8,-188.4,272.5,272.5
44.7,386.8,386.8,-190.2,322.0,322.0
-63.2,302.1,302.1,-152.0,641.5,641.5
-25.6,307.8,307.8,-168.8,635.4,635.4
-3.8,311.4,311.4,-178.3,694.8,694.8
-21.5,313.7,313.7,-167.4,579.2,579.2
-21.6,338.6,338.6,-158.9,258.4,258.4
15.2,311.4,311.4,-158.4,303.9,303.9
19.5,300.9,300.9,-162.9,453.9,453.9
93.3,344.3,344.3,-202.8,536.7,536.7
-100.6,256.0,256.0,-137.1,907.5,907.5
-48.5,321.4,321.4,-172.7,878.0,878.0
-52.1,341.6,341.6,-176.3,839.8,839.8
-61.4,332.4,332.4,-177.3,980.1,980.1
-161.9,244.7,244.7,-115.8,955.7,955.7
-191.3,176.8,176.8,-86.2,1005.8,1005.8
-247.4,175.2,175.2,-61.5,801.4,801.4
-284.4,147.9,147.9,-37.2,823.2,823.2
-288.7,138.6,138.6,-33.6,786.2,786.2
-334.2,130.1,130.1,-9.2,607.5,607.5
-202.4,197.1,197.1,-68.8,556.0,556.0
-201.4,203.1,203.1,-71.6,560.4,560.4
-228.0,169.1,169.1,-51.3,559.5,559.5
-232.7,160.4,160.4,-47.0,558.9,558.9
-253.3,161.6,161.6,-37.8,489.0,489.0
-324.6,140.8,140.8,-5.1,404.8,404.8
-342.8,154.8,154.8,5.2,214.6,214.6
-289.4,178.6,178.6,-14.9,119.3,119.3
