MVL380_gen,MVL380_exp,SMH380_gen,MVL380_wind,BWK380_load,CST380_load,KIJ380_load,MVL380_load,WL380W_load,WL380Z_load,WTR380_load,SMH380_load
-621.7,-472.6,0.0,-308.5,179.7,392.40000000000003,-172.2,247.8,93.8,48.0,209.70000000000002,130.0
-621.7,0.0,0.0,-370.5,173.39999999999998,378.0,-183.89999999999998,238.8,90.4,46.3,201.89999999999998,125.3
-621.7,-414.6,0.0,-479.20000000000005,168.0,366.29999999999995,-193.5,231.4,87.6,44.9,195.89999999999998,121.4
-621.7,0.0,0.0,-574.8,167.39999999999998,365.1,-194.70000000000002,230.6,87.4,44.7,195.0,121.0
-621.7,-1000.0,0.0,-603.8,173.7,378.9,-183.3,239.4,90.6,46.4,202.5,125.5
-621.7,-1000.0,0.0,-681.8,183.0,399.29999999999995,-166.5,252.2,95.4,48.9,213.29999999999998,132.3
-621.7,0.0,0.0,-667.3,204.29999999999998,446.09999999999997,-127.5,281.8,106.6,54.6,238.20000000000002,147.8
-621.7,74.1,0.0,-629.0,220.79999999999998,481.5,-98.10000000000001,304.2,115.2,59.0,257.1,159.5
-621.7,266.0,0.0,-656.8,223.20000000000002,486.90000000000003,-93.30000000000001,307.8,116.4,59.6,260.1,161.4
-621.7,1000.0,0.0,-575.8000000000001,234.29999999999998,511.20000000000005,-73.19999999999999,323.0,122.2,62.6,273.29999999999995,169.4
-621.7,1000.0,0.0,-589.9000000000001,233.39999999999998,509.40000000000003,-74.69999999999999,321.8,121.8,62.4,272.1,168.8
-621.7,1000.0,0.0,-660.4999999999999,221.39999999999998,483.29999999999995,-96.60000000000001,305.4,115.6,59.2,258.29999999999995,160.2
-621.7,1000.0,0.0,-785.9,208.5,455.09999999999997,-120.0,287.6,108.8,55.7,243.29999999999998,150.8
-621.7,69.8,0.0,-854.1,204.60000000000002,446.40000000000003,-127.19999999999999,282.0,106.8,54.7,238.5,148.0
-621.7,166.9,0.0,-906.9000000000001,227.39999999999998,496.20000000000005,-85.80000000000001,313.6,118.6,60.8,265.20000000000005,164.4
-621.7,154.9,0.0,-921.6,225.89999999999998,492.90000000000003,-88.80000000000001,311.4,117.8,60.4,263.4,163.3
-621.7,1000.0,0.0,-921.5,225.0,491.09999999999997,-90.30000000000001,310.2,117.4,60.1,262.5,162.7
-621.7,303.8,0.0,-921.5000000000001,218.70000000000002,476.70000000000005,-102.0,301.2,114.0,58.4,254.70000000000002,158.0
-621.7,1000.0,0.0,-921.5999999999999,211.79999999999998,462.0,-114.30000000000001,292.0,110.4,56.6,246.89999999999998,153.1
-621.7,1000.0,0.0,-909.1,199.20000000000002,434.40000000000003,-137.10000000000002,274.6,104.0,53.2,232.20000000000002,144.0
-621.7,0.0,0.0,-913.1,177.60000000000002,387.29999999999995,-176.10000000000002,244.8,92.6,47.4,207.0,128.4
-1060.3,1000.0,0.0,-921.5,144.0,314.1,-237.0,198.4,75.2,38.5,168.0,104.1
-1060.3,1000.0,0.0,-921.7,108.89999999999999,237.89999999999998,-300.29999999999995,150.2,56.8,29.1,127.19999999999999,78.8
-1060.3,1000.0,0.0,-921.6000000000001,92.4,201.60000000000002,-330.29999999999995,127.4,48.2,24.7,107.69999999999999,66.8
-1060.5,1000.0,0.0,-921.5000000000001,90.30000000000001,197.10000000000002,-334.20000000000005,124.6,47.2,24.1,105.30000000000001,65.3
-1060.5,1000.0,0.0,-921.3999999999999,85.5,186.60000000000002,-342.9,118.0,44.6,22.9,99.89999999999999,61.9
-1060.5,1000.0,0.0,-896.1999999999999,91.80000000000001,200.10000000000002,-331.79999999999995,126.4,47.8,24.5,107.10000000000001,66.3
-1060.5,0.0,0.0,-921.4,131.10000000000002,285.9,-260.70000000000005,180.6,68.4,35.0,152.7,94.7
-1060.3,0.0,0.0,-921.7,184.2,402.0,-164.10000000000002,254.0,96.2,49.2,214.79999999999998,133.2
-1060.3,0.0,0.0,-921.7,215.39999999999998,470.09999999999997,-107.39999999999999,297.0,112.4,57.6,251.10000000000002,155.8
-1060.5,244.4,0.0,-921.4999999999999,225.89999999999998,492.59999999999997,-88.80000000000001,311.2,117.8,60.3,263.1,163.2
-1060.3,388.0,0.0,-921.5999999999999,229.5,500.70000000000005,-81.9,316.4,119.8,61.3,267.6,166.0
-1060.3,23.9,0.0,-921.5999999999999,234.89999999999998,512.7,-72.30000000000001,323.8,122.6,62.8,273.9,169.9
-1060.5,500.0,0.0,-921.3999999999999,229.79999999999998,501.0,-81.6,316.6,119.8,61.4,267.9,166.1
-1060.3,0.0,0.0,-921.5999999999999,229.5,500.40000000000003,-82.19999999999999,316.2,119.6,61.3,267.29999999999995,165.8
-1060.3,71.3,0.0,-921.7,222.0,484.5,-95.4,306.2,115.8,59.3,258.9,160.6
-1060.3,492.5,0.0,-921.7,211.79999999999998,462.0,-421.20000000000005,292.0,110.4,56.6,246.89999999999998,153.1
-1060.5,194.8,0.0,-921.5,218.10000000000002,475.79999999999995,-102.60000000000001,300.8,113.8,58.3,254.39999999999998,157.7
-1060.5,-1000.0,0.0,-921.5000000000001,225.0,490.5,-397.5,310.0,117.4,60.1,262.20000000000005,162.6
-1060.3,989.1,0.0,-921.6999999999999,216.29999999999998,471.59999999999997,-413.09999999999997,298.0,112.8,57.8,252.0,156.3
-1985.9999999999998,1000.0,0.0,-921.4000000000003,212.70000000000002,464.09999999999997,-419.70000000000005,293.2,111.0,56.8,248.10000000000002,153.8
-1060.5,1000.0,0.0,-921.5,200.39999999999998,437.40000000000003,-441.90000000000003,276.4,104.6,53.6,233.70000000000002,144.9
-1060.3,1000.0,0.0,-921.5000000000002,200.10000000000002,436.5,-442.5,275.8,104.4,53.5,233.39999999999998,144.7
-1060.3,454.4,0.0,-921.8,188.7,411.59999999999997,-156.0,260.2,98.4,50.4,219.89999999999998,136.4
-1060.3,540.2,0.0,-921.5,172.8,377.1,-184.8,238.2,90.2,46.2,201.60000000000002,125.0
-968.7,0.0,0.0,-921.4,146.7,319.79999999999995,-232.20000000000002,202.0,76.4,39.2,171.0,106.0
-968.7,867.2,0.0,-921.4999999999999,123.60000000000001,269.70000000000005,-273.9,170.4,64.6,33.0,144.3,89.4
-968.7,1000.0,0.0,-921.5,108.89999999999999,237.29999999999998,-300.9,150.0,56.8,29.1,126.89999999999999,78.7
-968.7,977.4,0.0,-921.3,103.19999999999999,225.0,-311.1,142.2,53.8,27.6,120.30000000000001,74.6
-968.5,772.4,0.0,-921.7,108.30000000000001,236.39999999999998,-301.79999999999995,149.4,56.6,28.9,126.30000000000001,78.3
-968.7,347.4,0.0,-921.3999999999999,119.10000000000001,259.5,-282.29999999999995,164.0,62.0,31.8,138.60000000000002,86.0
-968.7,0.0,0.0,-921.4,154.2,336.6,-218.39999999999998,212.6,80.4,41.2,180.0,111.6
-968.7,0.0,0.0,-891.8,195.0,425.40000000000003,-451.79999999999995,268.8,101.8,52.1,227.39999999999998,141.0
-968.5,0.0,0.0,-789.0999999999999,240.89999999999998,525.3,-368.70000000000005,331.8,125.6,64.3,280.79999999999995,174.1
-968.5,483.8,0.0,-679.4000000000001,264.0,576.3,-326.4,364.0,137.8,70.6,307.79999999999995,190.9
-1850.6,1000.0,0.0,-557.1000000000003,268.79999999999995,586.5,-318.0,370.6,140.2,71.8,313.5,194.4
-1850.6,1000.0,0.0,-477.3000000000002,277.79999999999995,605.7,-301.79999999999995,382.8,144.8,74.2,323.70000000000005,200.8
-1838.8999999999999,1000.0,0.0,-442.1,274.20000000000005,598.5,-308.1,378.0,143.2,73.3,319.79999999999995,198.3
-1850.6,1000.0,0.0,-467.50000000000034,278.70000000000005,608.0999999999999,-300.0,384.2,145.4,74.5,324.9,201.5
-1850.6,1000.0,0.0,-420.20000000000016,275.1,600.3,-306.6,379.2,143.6,73.5,320.70000000000005,198.9
-1850.6,1000.0,0.0,-328.6000000000002,282.29999999999995,615.5999999999999,-293.70000000000005,389.0,147.2,75.4,329.1,204.0
-1850.6,1000.0,0.0,-233.1000000000002,291.9,636.5999999999999,-276.29999999999995,402.2,152.2,78.0,340.20000000000005,211.0
-1927.3,366.0,-81.3,-196.99999999999994,320.1,698.0999999999999,-225.29999999999998,441.0,167.0,85.5,372.9,231.4
-1852.6,1000.0,-81.3,-191.7000000000001,310.79999999999995,678.3,-241.5,428.6,162.2,83.1,362.4,224.8
-1927.3,1000.0,-81.3,-173.2,307.5,670.8,-247.79999999999998,423.8,160.4,82.2,358.5,222.3
-1927.3,1000.0,-81.3,-172.7000000000004,295.5,645.0,-269.4,407.4,154.2,79.0,344.70000000000005,213.7
-968.5,1000.0,0.0,-181.70000000000016,280.79999999999995,612.9000000000001,-296.1,387.2,146.6,75.1,327.6,203.1
-1073.1,1000.0,0.0,-214.00000000000017,253.5,553.2,-345.6,349.6,132.4,67.8,295.5,183.4
-968.5,12.2,0.0,-271.1999999999999,231.89999999999998,505.5,-385.20000000000005,319.4,121.0,61.9,270.29999999999995,167.6
-1031.1,115.8,0.0,-345.90000000000003,221.10000000000002,482.09999999999997,-404.70000000000005,304.6,115.2,59.0,257.70000000000005,159.7
-1031.3,277.8,0.0,-349.5,198.0,432.0,-139.2,273.0,103.4,52.9,230.70000000000002,143.2
-1031.1,539.3,0.0,-359.69999999999993,182.39999999999998,397.79999999999995,-167.7,251.2,95.2,48.7,212.39999999999998,131.8
-1031.1,368.6,0.0,-343.5,177.60000000000002,387.59999999999997,-176.10000000000002,245.0,92.8,47.5,207.29999999999998,128.5
-1031.1,0.0,0.0,-321.09999999999997,178.5,389.70000000000005,-174.3,246.2,93.2,47.7,208.20000000000002,129.1
-1031.1,93.3,0.0,-384.1000000000001,181.8,396.90000000000003,-168.3,250.6,94.8,48.6,212.10000000000002,131.5
-1031.1,0.0,0.0,-438.00000000000006,201.0,438.29999999999995,-441.0,277.0,104.8,53.7,234.29999999999998,145.3
-1874.6999999999998,-1000.0,0.0,-428.5999999999999,252.0,549.9000000000001,-348.29999999999995,347.4,131.6,67.3,293.70000000000005,182.2
-1913.1999999999998,-500.0,0.0,-361.9999999999999,288.0,628.5,-283.20000000000005,397.0,150.2,77.0,335.70000000000005,208.3
-1913.1999999999998,1000.0,0.0,-292.2000000000001,308.4,672.5999999999999,-246.29999999999998,425.0,160.8,82.4,359.4,222.9
-2028.1999999999998,1000.0,-121.9,-263.9000000000002,312.6,681.5999999999999,-238.79999999999998,430.8,163.0,83.5,364.20000000000005,225.9
-2028.1999999999998,1000.0,-121.9,-256.9,312.9,682.8,-237.89999999999998,431.4,163.2,83.6,364.79999999999995,226.3
-1438.3,1000.0,-325.2,-247.90000000000003,310.20000000000005,676.8,-242.70000000000002,427.8,161.8,82.9,361.79999999999995,224.3
-1358.8999999999999,1000.0,-325.2,-250.7999999999999,313.20000000000005,683.4000000000001,-237.29999999999998,431.8,163.4,83.7,365.1,226.5
-1337.8999999999999,1000.0,-325.2,-267.7000000000001,309.29999999999995,675.0,-244.5,426.4,161.4,82.7,360.6,223.7
-1337.8999999999999,1000.0,-325.2,-335.6000000000001,304.79999999999995,665.0999999999999,-252.60000000000002,420.2,159.0,81.5,355.5,220.4
-1913.1999999999998,1000.0,0.0,-447.40000000000003,296.70000000000005,647.0999999999999,-267.6,408.8,154.8,79.2,345.6,214.4
-1031.1,1000.0,0.0,-579.8,306.6,669.0,-249.29999999999998,422.8,160.0,81.9,357.6,221.7
-1632.4999999999998,1000.0,0.0,-627.5,290.1,632.7,-279.6,399.8,151.4,77.5,338.1,209.7
-1711.7999999999997,1000.0,0.0,-556.2,287.1,626.7,-284.4,396.0,149.8,76.8,334.79999999999995,207.7
-1841.2999999999997,1000.0,0.0,-450.2000000000001,284.70000000000005,621.3,-288.9,392.6,148.6,76.1,332.1,205.9
-1743.4999999999998,1000.0,0.0,-432.3000000000002,274.5,598.5,-307.79999999999995,378.2,143.2,73.3,319.79999999999995,198.4
-1031.3,1000.0,0.0,-539.7,246.89999999999998,538.8,-357.6,340.4,128.8,66.0,288.0,178.5
-1031.1,621.8,0.0,-635.2,222.60000000000002,485.70000000000005,-401.70000000000005,306.8,116.2,59.5,259.5,160.9
-997.7,1000.0,0.0,-678.0999999999999,186.3,406.5,-467.40000000000003,256.8,97.2,49.8,217.20000000000002,134.7
-997.7,216.6,0.0,-748.4,176.10000000000002,384.0,-178.8,242.8,91.8,47.0,205.20000000000002,127.3
-997.9000000000001,0.0,0.0,-768.5999999999999,165.3,360.9,-198.29999999999998,228.0,86.4,44.2,192.89999999999998,119.6
-997.7,0.0,0.0,-797.4000000000001,159.3,347.4,-209.39999999999998,219.4,83.0,42.5,185.7,115.1
-997.7,0.0,0.0,-870.6,147.89999999999998,322.79999999999995,-229.79999999999998,204.0,77.2,39.5,172.5,107.0
-997.9000000000001,-1000.0,0.0,-895.9000000000002,149.10000000000002,325.20000000000005,-227.70000000000002,205.6,77.8,39.8,173.7,107.8
-997.9000000000001,-199.0,0.0,-882.0999999999999,170.7,372.6,-495.29999999999995,235.4,89.2,45.6,199.20000000000002,123.5
-1907.7,-926.0,0.0,-885.5999999999999,217.79999999999998,475.20000000000005,-410.40000000000003,300.2,113.6,58.2,253.79999999999998,157.5
-1392.1,226.7,0.0,-904.6999999999999,241.79999999999998,527.4000000000001,-366.9,333.2,126.2,64.6,281.70000000000005,174.8
-1894.7,0.0,0.0,-903.7,251.70000000000002,548.7,-349.20000000000005,346.8,131.2,67.2,293.1,181.9
-1427.3,2.3,0.0,-899.2,249.60000000000002,544.5,-352.79999999999995,344.0,130.2,66.7,291.0,180.4
-2016.2,825.6,0.0,-921.6,240.0,523.8,-369.9,331.0,125.2,64.1,279.9,173.6
-997.7,1000.0,0.0,-921.5000000000001,214.79999999999998,468.59999999999997,-415.79999999999995,296.0,112.0,57.4,250.5,155.3
-1533.5,68.9,0.0,-921.5999999999999,211.79999999999998,461.70000000000005,-421.5,291.8,110.4,56.6,246.60000000000002,153.0
-997.7,849.9,0.0,-921.6,205.5,448.5,-432.59999999999997,283.4,107.2,54.9,239.70000000000002,148.6
-997.7,298.8,0.0,-921.5999999999999,196.20000000000002,428.09999999999997,-449.40000000000003,270.4,102.4,52.4,228.60000000000002,141.8
-997.7,-162.1,0.0,-921.5,188.7,411.59999999999997,-463.20000000000005,260.0,98.4,50.4,219.89999999999998,136.4
-997.7,-637.0,0.0,-921.6,202.5,441.90000000000003,-438.0,279.2,105.6,54.1,236.10000000000002,146.4
-997.9000000000001,0.0,0.0,-921.4,194.39999999999998,424.20000000000005,-452.70000000000005,268.0,101.4,51.9,226.5,140.6
-997.7,307.0,0.0,-921.6,210.0,458.40000000000003,-424.20000000000005,289.6,109.6,56.1,245.10000000000002,151.9
-997.7,901.9,0.0,-921.5,194.39999999999998,424.20000000000005,-452.70000000000005,268.0,101.4,52.0,226.79999999999998,140.6
-997.9000000000001,421.9,0.0,-921.3999999999999,186.89999999999998,407.40000000000003,-159.60000000000002,257.4,97.4,49.9,217.79999999999998,135.0
-997.7,1000.0,0.0,-921.6999999999999,159.60000000000002,348.29999999999995,-208.79999999999998,220.0,83.2,42.6,186.0,115.4
-997.7,813.2,0.0,-921.7,138.60000000000002,302.70000000000005,-246.60000000000002,191.2,72.4,37.1,161.7,100.3
-1123.1000000000001,1000.0,0.0,-921.3999999999999,106.19999999999999,231.29999999999998,-305.70000000000005,146.2,55.4,28.3,123.60000000000001,76.7
-1123.1000000000001,1000.0,0.0,-921.2999999999997,81.0,176.39999999999998,-351.29999999999995,111.4,42.2,21.6,94.19999999999999,58.5
-1123.1000000000001,837.8,0.0,-889.3999999999999,65.4,142.8,-379.5,90.2,34.2,17.5,76.19999999999999,47.3
-1122.9,1000.0,0.0,-917.2,64.80000000000001,141.60000000000002,-380.4,89.4,33.8,17.3,75.6,46.9
-1123.1000000000001,944.8,0.0,-918.8999999999999,66.30000000000001,144.89999999999998,-377.70000000000005,91.6,34.6,17.7,77.4,48.0
-1123.1000000000001,1000.0,0.0,-921.4999999999999,80.69999999999999,176.10000000000002,-351.6,111.4,42.2,21.6,94.19999999999999,58.4
-1122.9,630.1,0.0,-921.5,114.89999999999999,250.5,-289.79999999999995,158.2,60.0,30.7,133.8,83.0
-1123.1000000000001,4.8,0.0,-921.5,162.3,354.0,-204.0,223.6,84.6,43.3,189.0,117.3
-1122.9,0.0,0.0,-921.8,188.39999999999998,411.29999999999995,-156.60000000000002,259.8,98.4,50.4,219.60000000000002,136.3
-1122.9,157.9,0.0,-912.9000000000001,202.5,441.90000000000003,-131.10000000000002,279.2,105.6,54.1,236.10000000000002,146.4
-1122.9,1000.0,0.0,-921.7,207.0,451.79999999999995,-122.69999999999999,285.4,108.0,55.3,241.5,149.7
-1122.9,1000.0,0.0,-921.6,215.39999999999998,470.09999999999997,-107.39999999999999,297.0,112.4,57.6,251.39999999999998,155.8
-1122.9,1000.0,0.0,-921.6000000000001,204.29999999999998,445.79999999999995,-127.80000000000001,281.6,106.6,54.6,238.20000000000002,147.7
-1122.9,1000.0,0.0,-921.7,213.60000000000002,466.20000000000005,-110.69999999999999,294.6,111.4,57.1,249.0,154.5
-1122.9,1000.0,0.0,-921.6000000000001,223.5,487.5,-93.0,308.0,116.6,59.7,260.70000000000005,161.6
-1885.4999999999998,1000.0,0.0,-921.3999999999999,210.60000000000002,459.59999999999997,-423.29999999999995,290.4,110.0,56.3,245.70000000000002,152.3
-2141.4,1000.0,0.0,-921.7,215.39999999999998,469.79999999999995,-414.90000000000003,296.8,112.4,57.5,251.10000000000002,155.6
-1122.9,500.0,0.0,-918.4000000000001,237.29999999999998,517.8,-375.0,327.2,123.8,63.4,276.6,171.6
-1132.9,1000.0,0.0,-899.0999999999999,232.20000000000002,506.70000000000005,-384.29999999999995,320.0,121.2,62.0,270.6,167.9
-1122.9,1000.0,0.0,-869.0,231.29999999999998,504.59999999999997,-385.79999999999995,318.8,120.6,61.8,269.70000000000005,167.2
-1122.9,1000.0,0.0,-803.9,228.29999999999998,498.0,-391.5,314.6,119.0,61.0,266.1,165.0
-1122.9,1000.0,0.0,-744.4,221.70000000000002,483.59999999999997,-403.5,305.6,115.6,59.2,258.29999999999995,160.3
-1122.9,500.0,0.0,-675.5,207.29999999999998,452.09999999999997,-429.59999999999997,285.6,108.2,55.4,241.5,149.8
-1122.9,0.0,0.0,-561.0,209.39999999999998,457.20000000000005,-425.40000000000003,288.8,109.4,56.0,244.20000000000002,151.5
-1123.1000000000001,0.0,0.0,-424.49999999999994,210.89999999999998,460.20000000000005,-115.80000000000001,290.8,110.0,56.4,246.0,152.5
-1122.9,0.0,0.0,-295.0,197.39999999999998,430.5,-140.39999999999998,272.0,103.0,52.7,230.10000000000002,142.6
-1123.1000000000001,0.0,0.0,-210.7999999999999,189.60000000000002,413.40000000000003,-154.5,261.2,98.8,50.6,220.79999999999998,137.0
-1122.9,-500.0,0.0,-160.79999999999995,186.3,406.5,-160.2,256.8,97.2,49.8,217.20000000000002,134.7
-1122.9,-459.9,0.0,-128.20000000000005,185.7,405.0,-161.7,255.8,96.8,49.6,216.29999999999998,134.2
-1122.9,-500.0,0.0,-107.70000000000005,192.0,418.79999999999995,-150.0,264.6,100.2,51.3,223.79999999999998,138.8
-1122.9,0.0,0.0,-99.20000000000005,188.10000000000002,410.40000000000003,-464.09999999999997,259.4,98.2,50.3,219.29999999999998,136.0
-1122.9,-1000.0,0.0,-105.89999999999998,210.29999999999998,458.70000000000005,-423.90000000000003,289.8,109.8,56.2,245.10000000000002,152.0
-2054.4,-481.4,0.0,-124.5,233.39999999999998,509.40000000000003,-381.9,321.8,121.8,62.4,272.1,168.8
-1387.8999999999999,-1000.0,0.0,-156.9000000000001,255.0,556.2,-343.20000000000005,351.4,133.0,68.1,297.29999999999995,184.3
-1122.9,-1000.0,0.0,-186.10000000000014,258.9,565.2,-335.70000000000005,357.0,135.2,69.2,302.1,187.3
-1122.9,-1000.0,0.0,-267.3000000000002,253.79999999999998,553.8,-345.0,350.0,132.4,67.8,296.1,183.6
-1122.9,-1000.0,0.0,-390.4,242.70000000000002,529.5,-365.1,334.6,126.6,64.9,282.9,175.5
-1123.1000000000001,0.0,0.0,-583.1999999999999,236.39999999999998,516.0,-376.5,326.0,123.4,63.2,275.70000000000005,171.0
-1122.9,0.0,0.0,-752.2,213.29999999999998,465.29999999999995,-418.5,294.0,111.4,57.0,248.70000000000002,154.2
-1122.9,0.0,0.0,-855.5,199.20000000000002,434.70000000000005,-443.70000000000005,274.8,104.0,53.3,232.5,144.1
-1122.9,-96.7,0.0,-919.6,192.60000000000002,420.0,-456.0,265.4,100.4,51.4,224.39999999999998,139.2
-1122.9,-1000.0,0.0,-921.4999999999998,198.0,432.29999999999995,-446.09999999999997,273.0,103.4,52.9,231.0,143.2
-1122.9,-601.1,0.0,-921.6,192.29999999999998,419.40000000000003,-402.0,265.0,100.4,51.4,224.10000000000002,139.0
-1123.1000000000001,1000.0,0.0,-910.0999999999999,177.89999999999998,387.90000000000003,-443.40000000000003,245.2,92.8,47.5,207.29999999999998,128.6
-1123.1000000000001,720.8,0.0,-902.0999999999998,165.0,359.70000000000005,-199.20000000000002,227.4,86.0,44.1,192.29999999999998,119.3
-1122.9,696.8,0.0,-912.3,153.3,334.20000000000005,-220.20000000000002,211.2,80.0,40.9,178.8,110.8
-1122.9,797.7,0.0,-906.4,137.39999999999998,299.70000000000005,-249.0,189.4,71.6,36.7,160.2,99.3
-1122.9,0.0,0.0,-867.0000000000001,112.80000000000001,246.0,-293.4,155.4,58.8,30.1,131.39999999999998,81.6
-1060.3,206.2,0.0,-897.4,91.5,199.79999999999998,-332.1,126.2,47.8,24.5,106.80000000000001,66.2
-1060.5,950.2,0.0,-921.3000000000001,75.9,165.60000000000002,-360.29999999999995,104.6,39.6,20.3,88.5,54.9
-1060.5,256.7,0.0,-921.5999999999999,75.0,163.5,-362.1,103.4,39.2,20.0,87.30000000000001,54.2
-1060.3,1000.0,0.0,-921.7,77.4,168.60000000000002,-357.9,106.6,40.4,20.7,90.0,55.9
-1060.3,500.0,0.0,-914.1999999999999,85.5,186.60000000000002,-343.20000000000005,117.8,44.6,22.8,99.60000000000001,61.8
-1060.5,0.0,0.0,-866.4,99.0,216.0,-318.6,136.4,51.6,26.5,115.5,71.6
-1060.3,0.0,0.0,-863.6999999999999,103.80000000000001,226.5,-309.9,143.2,54.2,27.7,121.19999999999999,75.1
-1060.3,500.0,0.0,-882.7,111.60000000000001,243.29999999999998,-295.79999999999995,153.8,58.2,29.8,130.2,80.7
-1060.3,500.0,0.0,-909.2000000000002,120.89999999999999,264.0,-278.70000000000005,166.8,63.2,32.3,141.0,87.5
-1060.5,651.2,0.0,-921.4,133.5,291.6,-255.89999999999998,184.2,69.8,35.7,155.7,96.6
-1060.3,1000.0,0.0,-921.6,125.10000000000001,272.70000000000005,-271.5,172.4,65.2,33.4,145.8,90.4
-1060.3,1000.0,0.0,-909.5999999999999,115.5,252.0,-288.6,159.4,60.2,30.9,134.7,83.6
-1060.3,1000.0,0.0,-842.3000000000001,110.69999999999999,241.5,-297.29999999999995,152.6,57.8,29.6,129.0,80.0
-1060.3,1000.0,0.0,-856.9999999999999,113.39999999999999,247.5,-292.20000000000005,156.4,59.2,30.3,132.3,82.1
-1060.5,1000.0,0.0,-885.0000000000001,113.39999999999999,247.5,-292.5,156.4,59.2,30.3,132.3,82.0
-1060.5,1000.0,0.0,-876.5999999999999,114.0,248.39999999999998,-291.6,157.0,59.4,30.4,132.89999999999998,82.3
-1060.3,1000.0,0.0,-865.9000000000001,121.80000000000001,265.79999999999995,-277.20000000000005,168.0,63.6,32.5,141.89999999999998,88.1
-1060.3,1000.0,0.0,-865.8000000000002,160.8,350.70000000000005,-206.70000000000002,221.6,83.8,43.0,187.5,116.3
-1060.3,1000.0,0.0,-891.5,171.89999999999998,375.0,-186.60000000000002,236.8,89.6,45.9,200.39999999999998,124.2
-1060.3,1000.0,0.0,-921.6000000000001,177.3,386.70000000000005,-177.0,244.2,92.4,47.3,206.70000000000002,128.1
-1060.3,1000.0,0.0,-904.3000000000002,164.10000000000002,357.9,-200.70000000000002,226.2,85.6,43.8,191.39999999999998,118.6
-1060.3,1000.0,0.0,-776.3,142.8,311.70000000000005,-239.10000000000002,196.8,74.6,38.2,166.5,103.3
-1060.3,1000.0,0.0,-701.2000000000002,126.89999999999999,276.9,-267.9,175.0,66.2,33.9,147.89999999999998,91.8
-1060.3,0.0,0.0,-693.3,104.39999999999999,227.70000000000002,-309.0,143.8,54.4,27.9,121.5,75.4
-1060.5,1000.0,0.0,-825.4999999999999,83.69999999999999,182.7,-346.20000000000005,115.4,43.6,22.4,97.5,60.5
-1060.5,1000.0,0.0,-892.3999999999999,70.80000000000001,154.5,-369.6,97.8,37.0,18.9,82.5,51.3
-1060.3,1000.0,0.0,-921.7,69.0,150.60000000000002,-372.9,95.2,36.0,18.5,80.4,49.9
-1060.5,1000.0,0.0,-921.4000000000001,65.69999999999999,143.10000000000002,-378.9,90.4,34.2,17.5,76.5,47.4
-1060.3,1000.0,0.0,-906.3,65.4,142.8,-379.5,90.2,34.2,17.5,76.19999999999999,47.3
-1060.3,1000.0,0.0,-921.7000000000003,82.19999999999999,179.10000000000002,-349.20000000000005,113.2,42.8,21.9,95.69999999999999,59.3
-1060.5,0.0,0.0,-921.4000000000001,119.69999999999999,261.0,-281.1,165.0,62.4,32.0,139.5,86.5
-1060.3,356.0,0.0,-921.4999999999999,175.8,383.70000000000005,-179.10000000000002,242.4,91.8,47.0,205.20000000000002,127.2
-1060.3,67.0,0.0,-921.6,208.5,454.79999999999995,-120.30000000000001,287.4,108.8,55.7,243.0,150.7
-1060.3,286.1,0.0,-921.6,217.5,474.59999999999997,-103.80000000000001,299.8,113.4,58.1,253.5,157.3
-1060.3,1000.0,0.0,-918.0999999999999,213.29999999999998,465.59999999999997,-111.30000000000001,294.2,111.4,57.0,248.70000000000002,154.3
-1060.3,1000.0,0.0,-921.2,216.89999999999998,473.40000000000003,-105.0,299.0,113.2,58.0,252.89999999999998,156.8
-1060.3,1000.0,0.0,-921.8,216.29999999999998,471.90000000000003,-105.89999999999999,298.2,112.8,57.8,252.0,156.4
-1060.3,975.9,0.0,-921.7,220.20000000000002,480.59999999999997,-98.69999999999999,303.8,115.0,58.9,256.79999999999995,159.3
-1060.3,120.0,0.0,-921.5999999999999,221.39999999999998,483.0,-96.89999999999999,305.0,115.4,59.1,258.0,160.0
-1060.3,0.0,0.0,-921.5,228.89999999999998,499.20000000000005,-83.4,315.4,119.4,61.2,266.70000000000005,165.5
-1303.8999999999999,72.3,0.0,-921.6,228.29999999999998,498.0,-391.5,314.6,119.0,61.0,266.1,165.0
-1569.6999999999998,248.5,0.0,-921.6,255.60000000000002,557.7,-341.70000000000005,352.4,133.4,68.3,297.9,184.8
-2078.8,1000.0,0.0,-921.5000000000002,250.79999999999998,546.9000000000001,-350.70000000000005,345.6,130.8,67.0,292.20000000000005,181.3
-1970.4999999999998,1000.0,0.0,-882.1000000000001,254.10000000000002,554.4000000000001,-344.70000000000005,350.2,132.6,67.9,296.1,183.7
-1819.3,1000.0,0.0,-851.7999999999998,246.60000000000002,537.9000000000001,-358.20000000000005,339.8,128.6,65.9,287.4,178.2
-1060.3,173.1,0.0,-798.1999999999999,240.29999999999998,524.0999999999999,-369.6,331.2,125.4,64.2,280.20000000000005,173.7
-1060.3,0.0,0.0,-755.3999999999999,234.89999999999998,512.7,-113.10000000000001,324.0,122.6,62.8,273.9,169.9
-1060.3,305.3,0.0,-743.9000000000001,222.0,484.5,-95.69999999999999,306.0,115.8,59.3,258.9,160.5
-1122.9,500.0,0.0,-806.6000000000001,186.89999999999998,407.70000000000005,-159.3,257.6,97.6,49.9,217.79999999999998,135.1
